venda_id,produto_key,descricao,quantidade,unidade,preco_unitario,desconto,total
V002801,P012,Telha Ceramica,34,UN,3.77,0.0,128.18
V002801,P028,Impermeabilizante 18L,34,GL,118.86,0.0,4041.24
V002801,P030,Gesso 20kg,19,SC,18.2,0.0,345.8
V002802,P021,Mangueira 1/2 50m,15,RL,63.89,0.0,958.35
V002802,P020,Broca de Concreto 10mm,9,UN,14.06,0.0,126.54
V002802,P009,Ferro 10mm 12m,7,BR,55.37,0.0,387.59
V002802,P019,Rebolo Desbaste 4.5,8,UN,10.56,0.0,84.48
V002802,P022,Tubo PVC 100mm 6m,9,BR,42.67,19.2,364.83
V002803,P013,Telha Fibrocimento 2.44m,16,UN,24.91,0.0,398.56
V002803,P024,Joelho PVC 100mm,16,UN,6.88,3.3,106.78
V002803,P016,Rejunte 5kg,9,PCT,13.18,0.0,118.62
V002803,P017,Massa Corrida 25kg,12,BD,38.03,0.0,456.36
V002803,P003,Areia Media 20kg,5,SC,12.06,0.0,60.3
V002804,P012,Telha Ceramica,3,UN,3.8,0.57,10.83
V002804,P009,Ferro 10mm 12m,15,BR,55.68,0.0,835.2
V002804,P016,Rejunte 5kg,6,PCT,12.98,0.0,77.88
V002805,P006,Tijolo Ceramico 9cm,2,UN,1.19,0.0,2.38
V002806,P025,Fio Eletrico 2.5mm 100m,3,RL,240.78,14.45,707.89
V002806,P019,Rebolo Desbaste 4.5,12,UN,10.7,0.0,128.4
V002806,P004,Areia Fina 20kg,17,SC,11.12,0.0,189.04
V002806,P014,Tinta Latex 18L,4,GL,90.66,7.25,355.39
V002806,P006,Tijolo Ceramico 9cm,4,UN,1.18,0.0,4.72
V002807,P027,Tomada 2P+T,40,UN,13.93,0.0,557.2
V002807,P010,Ferro 8mm 12m,74,BR,37.63,139.23,2645.39
V002807,P019,Rebolo Desbaste 4.5,86,UN,10.58,0.0,909.88
V002807,P028,Impermeabilizante 18L,96,GL,118.89,570.67,10842.77
V002807,P002,Cimento CP-V 50kg,64,SC,37.6,0.0,2406.4
V002808,P016,Rejunte 5kg,46,PCT,13.15,30.25,574.65
V002808,P030,Gesso 20kg,80,SC,17.68,141.44,1272.96
V002808,P012,Telha Ceramica,69,UN,3.81,0.0,262.89
V002809,P001,Cimento CP-II 50kg,5,SC,35.27,0.0,176.35
V002809,P005,Brita 1 20kg,20,SC,15.06,0.0,301.2
V002810,P011,Ferro 12mm 12m,92,BR,74.29,683.47,6151.21
V002810,P008,Bloco de Concreto,82,UN,3.73,0.0,305.86
V002810,P028,Impermeabilizante 18L,100,GL,121.72,608.6,11563.4
V002810,P021,Mangueira 1/2 50m,45,RL,63.89,0.0,2875.05
V002810,P025,Fio Eletrico 2.5mm 100m,31,RL,236.84,0.0,7342.04
V002810,P027,Tomada 2P+T,59,UN,14.16,0.0,835.44
V002810,P002,Cimento CP-V 50kg,45,SC,38.41,51.85,1676.6
V002811,P019,Rebolo Desbaste 4.5,1,UN,10.66,0.0,10.66
V002812,P004,Areia Fina 20kg,19,SC,10.91,0.0,207.29
V002812,P016,Rejunte 5kg,2,PCT,12.82,0.0,25.64
V002812,P015,Tinta Acrilica 18L,6,GL,98.68,0.0,592.08
V002812,P025,Fio Eletrico 2.5mm 100m,13,RL,243.71,0.0,3168.23
V002813,P025,Fio Eletrico 2.5mm 100m,41,RL,242.67,0.0,9949.47
V002813,P022,Tubo PVC 100mm 6m,53,BR,41.79,110.74,2104.13
V002813,P026,Disjuntor 20A,84,UN,27.83,0.0,2337.72
V002814,P017,Massa Corrida 25kg,4,BD,37.38,0.0,149.52
V002814,P009,Ferro 10mm 12m,2,BR,54.24,0.0,108.48
V002815,P020,Broca de Concreto 10mm,17,UN,14.23,0.0,241.91
V002815,P011,Ferro 12mm 12m,82,BR,74.85,0.0,6137.7
V002815,P030,Gesso 20kg,80,SC,17.69,0.0,1415.2
V002815,P005,Brita 1 20kg,22,SC,14.76,0.0,324.72
V002815,P009,Ferro 10mm 12m,42,BR,54.51,114.47,2174.95
V002815,P026,Disjuntor 20A,57,UN,28.13,128.27,1475.14
V002816,P028,Impermeabilizante 18L,4,GL,121.9,0.0,487.6
V002816,P015,Tinta Acrilica 18L,7,GL,97.62,13.67,669.67
V002817,P014,Tinta Latex 18L,9,GL,90.7,0.0,816.3
V002817,P016,Rejunte 5kg,5,PCT,12.82,0.0,64.1
V002818,P027,Tomada 2P+T,23,UN,13.92,16.01,304.15
V002818,P023,Tubo PVC 50mm 6m,11,BR,27.65,0.0,304.15
V002818,P015,Tinta Acrilica 18L,16,GL,97.6,78.08,1483.52
V002818,P005,Brita 1 20kg,36,SC,14.89,0.0,536.04
V002818,P004,Areia Fina 20kg,29,SC,10.95,31.75,285.8
V002819,P021,Mangueira 1/2 50m,12,RL,63.84,38.3,727.78
V002819,P009,Ferro 10mm 12m,9,BR,55.03,14.86,480.41
V002819,P020,Broca de Concreto 10mm,14,UN,13.97,0.0,195.58
V002819,P030,Gesso 20kg,16,SC,18.1,0.0,289.6
V002820,P030,Gesso 20kg,18,SC,17.71,0.0,318.78
V002820,P010,Ferro 8mm 12m,17,BR,37.66,0.0,640.22
V002821,P018,Disco de Corte 4.5,5,UN,7.92,0.0,39.6
V002821,P029,Argamassa AC-II 20kg,11,SC,26.1,0.0,287.1
V002821,P006,Tijolo Ceramico 9cm,14,UN,1.22,0.0,17.08
V002821,P002,Cimento CP-V 50kg,2,SC,37.54,0.0,75.08
V002821,P028,Impermeabilizante 18L,12,GL,120.03,43.21,1397.15
V002822,P002,Cimento CP-V 50kg,1,SC,38.32,0.0,38.32
V002823,P014,Tinta Latex 18L,57,GL,88.19,402.15,4624.68
V002823,P017,Massa Corrida 25kg,25,BD,37.97,0.0,949.25
V002823,P002,Cimento CP-V 50kg,32,SC,38.48,98.51,1132.85
V002823,P011,Ferro 12mm 12m,16,BR,74.21,94.99,1092.37
V002823,P004,Areia Fina 20kg,95,SC,10.88,0.0,1033.6
V002823,P022,Tubo PVC 100mm 6m,74,BR,42.56,0.0,3149.44
V002823,P005,Brita 1 20kg,98,SC,15.24,119.48,1374.04
V002823,P006,Tijolo Ceramico 9cm,85,UN,1.21,5.14,97.71
V002824,P026,Disjuntor 20A,17,UN,27.66,0.0,470.22
V002824,P016,Rejunte 5kg,2,PCT,13.09,0.0,26.18
V002824,P011,Ferro 12mm 12m,11,BR,74.01,0.0,814.11
V002824,P010,Ferro 8mm 12m,15,BR,37.52,28.14,534.66
V002824,P019,Rebolo Desbaste 4.5,11,UN,10.33,0.0,113.63
V002825,P007,Tijolo Ceramico 6cm,11,UN,1.01,0.0,11.11
V002825,P017,Massa Corrida 25kg,20,BD,37.81,0.0,756.2
V002825,P030,Gesso 20kg,12,SC,18.04,0.0,216.48
V002825,P019,Rebolo Desbaste 4.5,12,UN,10.46,0.0,125.52
V002825,P018,Disco de Corte 4.5,10,UN,7.91,0.0,79.1
V002826,P021,Mangueira 1/2 50m,6,RL,64.61,0.0,387.66
V002826,P010,Ferro 8mm 12m,17,BR,38.18,0.0,649.06
V002826,P005,Brita 1 20kg,16,SC,15.03,0.0,240.48
V002826,P009,Ferro 10mm 12m,4,BR,55.9,0.0,223.6
V002826,P019,Rebolo Desbaste 4.5,8,UN,10.52,0.0,84.16
V002827,P024,Joelho PVC 100mm,77,UN,7.08,0.0,545.16
V002827,P005,Brita 1 20kg,56,SC,15.08,0.0,844.48
V002827,P021,Mangueira 1/2 50m,30,RL,64.9,0.0,1947.0
V002827,P030,Gesso 20kg,25,SC,17.66,35.32,406.18
V002827,P023,Tubo PVC 50mm 6m,43,BR,28.18,121.17,1090.57
V002827,P014,Tinta Latex 18L,95,GL,89.41,0.0,8493.95
V002827,P028,Impermeabilizante 18L,96,GL,118.14,0.0,11341.44
V002828,P013,Telha Fibrocimento 2.44m,96,UN,25.44,0.0,2442.24
V002828,P004,Areia Fina 20kg,78,SC,11.1,0.0,865.8
V002828,P007,Tijolo Ceramico 6cm,51,UN,1.02,0.0,52.02
V002828,P019,Rebolo Desbaste 4.5,33,UN,10.54,0.0,347.82
V002828,P030,Gesso 20kg,65,SC,17.68,91.94,1057.26
V002829,P010,Ferro 8mm 12m,18,BR,37.52,0.0,675.36
V002829,P016,Rejunte 5kg,4,PCT,13.06,0.0,52.24
V002829,P017,Massa Corrida 25kg,2,BD,37.5,0.0,75.0
V002830,P029,Argamassa AC-II 20kg,74,SC,25.52,151.08,1737.4
V002830,P016,Rejunte 5kg,70,PCT,13.18,73.81,848.79
V002830,P002,Cimento CP-V 50kg,30,SC,37.43,89.83,1033.07
V002831,P021,Mangueira 1/2 50m,3,RL,64.78,0.0,194.34
V002831,P025,Fio Eletrico 2.5mm 100m,5,RL,235.69,0.0,1178.45
V002832,P005,Brita 1 20kg,3,SC,15.16,0.0,45.48
V002832,P028,Impermeabilizante 18L,10,GL,118.64,35.59,1150.81
V002832,P025,Fio Eletrico 2.5mm 100m,15,RL,237.49,178.12,3384.23
V002832,P026,Disjuntor 20A,17,UN,28.44,0.0,483.48
V002832,P027,Tomada 2P+T,16,UN,14.22,0.0,227.52
V002833,P005,Brita 1 20kg,12,SC,15.22,0.0,182.64
V002833,P022,Tubo PVC 100mm 6m,6,BR,42.23,0.0,253.38
V002833,P026,Disjuntor 20A,3,UN,28.17,0.0,84.51
V002833,P018,Disco de Corte 4.5,13,UN,8.02,0.0,104.26
V002833,P024,Joelho PVC 100mm,12,UN,7.13,1.71,83.85
V002834,P021,Mangueira 1/2 50m,11,RL,65.56,36.06,685.1
V002834,P011,Ferro 12mm 12m,56,BR,75.79,0.0,4244.24
V002834,P003,Areia Media 20kg,56,SC,12.18,34.1,647.98
V002834,P005,Brita 1 20kg,96,SC,14.79,42.6,1377.24
V002834,P019,Rebolo Desbaste 4.5,99,UN,10.51,52.02,988.47
V002834,P010,Ferro 8mm 12m,88,BR,37.92,0.0,3336.96
V002834,P029,Argamassa AC-II 20kg,85,SC,26.37,0.0,2241.45
V002835,P007,Tijolo Ceramico 6cm,34,UN,1.0,0.0,34.0
V002835,P008,Bloco de Concreto,40,UN,3.77,4.52,146.28
V002835,P026,Disjuntor 20A,50,UN,27.52,0.0,1376.0
V002835,P023,Tubo PVC 50mm 6m,70,BR,27.79,0.0,1945.3
V002835,P005,Brita 1 20kg,40,SC,15.08,60.32,542.88
V002836,P004,Areia Fina 20kg,91,SC,11.17,81.32,935.15
V002836,P022,Tubo PVC 100mm 6m,14,BR,41.72,0.0,584.08
V002836,P023,Tubo PVC 50mm 6m,96,BR,27.79,0.0,2667.84
V002836,P030,Gesso 20kg,10,SC,17.77,0.0,177.7
V002836,P024,Joelho PVC 100mm,23,UN,6.87,0.0,158.01
V002836,P027,Tomada 2P+T,56,UN,14.14,63.35,728.49
V002837,P004,Areia Fina 20kg,7,SC,11.1,0.0,77.7
V002837,P010,Ferro 8mm 12m,17,BR,38.44,0.0,653.48
V002837,P030,Gesso 20kg,20,SC,17.82,0.0,356.4
V002837,P006,Tijolo Ceramico 9cm,2,UN,1.2,0.0,2.4
V002838,P002,Cimento CP-V 50kg,5,SC,37.88,0.0,189.4
V002838,P011,Ferro 12mm 12m,5,BR,76.11,0.0,380.55
V002839,P009,Ferro 10mm 12m,5,BR,54.42,0.0,272.1
V002839,P018,Disco de Corte 4.5,3,UN,7.86,0.0,23.58
V002840,P025,Fio Eletrico 2.5mm 100m,79,RL,244.66,1932.81,17395.33
V002840,P009,Ferro 10mm 12m,63,BR,55.86,175.96,3343.22
V002840,P027,Tomada 2P+T,80,UN,14.24,0.0,1139.2
V002840,P017,Massa Corrida 25kg,46,BD,38.26,52.8,1707.16
V002840,P005,Brita 1 20kg,90,SC,14.89,134.01,1206.09
V002841,P028,Impermeabilizante 18L,1,GL,119.51,0.0,119.51
V002842,P012,Telha Ceramica,1,UN,3.75,0.0,3.75
V002843,P016,Rejunte 5kg,37,PCT,13.0,0.0,481.0
V002843,P030,Gesso 20kg,36,SC,17.79,0.0,640.44
V002843,P010,Ferro 8mm 12m,74,BR,37.81,83.94,2714.0
V002844,P010,Ferro 8mm 12m,3,BR,37.89,0.0,113.67
V002845,P009,Ferro 10mm 12m,12,BR,55.5,66.6,599.4
V002845,P019,Rebolo Desbaste 4.5,86,UN,10.36,71.28,819.68
V002845,P014,Tinta Latex 18L,29,GL,89.08,0.0,2583.32
V002845,P030,Gesso 20kg,56,SC,17.84,0.0,999.04
V002845,P008,Bloco de Concreto,41,UN,3.76,0.0,154.16
V002845,P005,Brita 1 20kg,86,SC,14.94,102.79,1182.05
V002846,P016,Rejunte 5kg,34,PCT,13.0,0.0,442.0
V002846,P030,Gesso 20kg,56,SC,18.1,0.0,1013.6
V002846,P003,Areia Media 20kg,54,SC,12.12,0.0,654.48
V002847,P015,Tinta Acrilica 18L,82,GL,97.77,400.86,7616.28
V002847,P006,Tijolo Ceramico 9cm,20,UN,1.18,1.18,22.42
V002847,P026,Disjuntor 20A,39,UN,28.47,0.0,1110.33
V002847,P016,Rejunte 5kg,20,PCT,12.8,0.0,256.0
V002847,P020,Broca de Concreto 10mm,16,UN,14.07,6.75,218.37
V002848,P015,Tinta Acrilica 18L,78,GL,98.39,0.0,7674.42
V002848,P019,Rebolo Desbaste 4.5,21,UN,10.39,0.0,218.19
V002848,P014,Tinta Latex 18L,10,GL,87.61,0.0,876.1
V002848,P011,Ferro 12mm 12m,87,BR,75.57,657.46,5917.13
V002848,P020,Broca de Concreto 10mm,91,UN,13.78,100.32,1153.66
V002848,P029,Argamassa AC-II 20kg,86,SC,26.31,0.0,2262.66
V002848,P012,Telha Ceramica,86,UN,3.84,16.51,313.73
V002849,P028,Impermeabilizante 18L,4,GL,119.93,23.99,455.73
V002849,P029,Argamassa AC-II 20kg,5,SC,25.89,2.59,126.86
V002849,P027,Tomada 2P+T,16,UN,13.84,0.0,221.44
V002849,P030,Gesso 20kg,18,SC,18.03,0.0,324.54
V002850,P004,Areia Fina 20kg,91,SC,11.11,0.0,1011.01
V002850,P003,Areia Media 20kg,20,SC,11.95,19.12,219.88
V002850,P013,Telha Fibrocimento 2.44m,10,UN,25.27,12.63,240.07
V002850,P029,Argamassa AC-II 20kg,54,SC,26.07,0.0,1407.78
V002850,P011,Ferro 12mm 12m,71,BR,73.89,0.0,5246.19
V002850,P019,Rebolo Desbaste 4.5,37,UN,10.42,0.0,385.54
V002850,P025,Fio Eletrico 2.5mm 100m,92,RL,241.83,0.0,22248.36
V002851,P013,Telha Fibrocimento 2.44m,10,UN,24.93,0.0,249.3
V002851,P012,Telha Ceramica,8,UN,3.8,0.0,30.4
V002851,P010,Ferro 8mm 12m,14,BR,38.04,0.0,532.56
V002851,P004,Areia Fina 20kg,13,SC,10.83,0.0,140.79
V002852,P025,Fio Eletrico 2.5mm 100m,10,RL,237.6,0.0,2376.0
V002852,P013,Telha Fibrocimento 2.44m,16,UN,25.07,0.0,401.12
V002852,P020,Broca de Concreto 10mm,12,UN,13.85,0.0,166.2
V002852,P004,Areia Fina 20kg,18,SC,10.82,5.84,188.92
V002852,P007,Tijolo Ceramico 6cm,15,UN,0.99,0.0,14.85
V002853,P029,Argamassa AC-II 20kg,4,SC,26.21,0.0,104.84
V002853,P024,Joelho PVC 100mm,2,UN,6.9,0.0,13.8
V002853,P010,Ferro 8mm 12m,1,BR,37.41,0.0,37.41
V002854,P016,Rejunte 5kg,1,PCT,12.77,0.0,12.77
V002854,P029,Argamassa AC-II 20kg,5,SC,26.36,0.0,131.8
V002854,P012,Telha Ceramica,1,UN,3.77,0.0,3.77
V002855,P029,Argamassa AC-II 20kg,20,SC,26.12,0.0,522.4
V002855,P008,Bloco de Concreto,14,UN,3.87,0.0,54.18
V002855,P020,Broca de Concreto 10mm,11,UN,14.11,0.0,155.21
V002855,P007,Tijolo Ceramico 6cm,10,UN,1.0,0.0,10.0
V002855,P019,Rebolo Desbaste 4.5,20,UN,10.3,4.12,201.88
V002856,P030,Gesso 20kg,6,SC,17.95,0.0,107.7
V002856,P023,Tubo PVC 50mm 6m,5,BR,28.33,0.0,141.65
V002856,P029,Argamassa AC-II 20kg,6,SC,25.62,0.0,153.72
V002856,P005,Brita 1 20kg,14,SC,15.16,0.0,212.24
V002857,P026,Disjuntor 20A,18,UN,27.73,0.0,499.14
V002857,P011,Ferro 12mm 12m,5,BR,74.15,0.0,370.75
V002858,P010,Ferro 8mm 12m,12,BR,38.67,37.12,426.92
V002858,P027,Tomada 2P+T,45,UN,14.14,63.63,572.67
V002858,P016,Rejunte 5kg,91,PCT,12.78,0.0,1162.98
V002858,P003,Areia Media 20kg,19,SC,12.01,11.41,216.78
V002858,P030,Gesso 20kg,88,SC,17.78,0.0,1564.64
V002858,P002,Cimento CP-V 50kg,42,SC,37.63,0.0,1580.46
V002858,P014,Tinta Latex 18L,35,GL,89.06,0.0,3117.1
V002858,P029,Argamassa AC-II 20kg,92,SC,25.74,0.0,2368.08
V002859,P006,Tijolo Ceramico 9cm,31,UN,1.2,0.0,37.2
V002859,P001,Cimento CP-II 50kg,34,SC,34.7,117.98,1061.82
V002859,P010,Ferro 8mm 12m,43,BR,37.52,0.0,1613.36
V002859,P024,Joelho PVC 100mm,80,UN,6.97,16.73,540.87
V002859,P029,Argamassa AC-II 20kg,21,SC,26.02,0.0,546.42
V002859,P009,Ferro 10mm 12m,55,BR,55.06,90.85,2937.45
V002860,P015,Tinta Acrilica 18L,1,GL,96.61,0.0,96.61
V002860,P029,Argamassa AC-II 20kg,5,SC,25.65,0.0,128.25
V002860,P013,Telha Fibrocimento 2.44m,2,UN,25.14,0.0,50.28
V002861,P021,Mangueira 1/2 50m,12,RL,65.01,0.0,780.12
V002861,P004,Areia Fina 20kg,12,SC,10.95,0.0,131.4
V002861,P002,Cimento CP-V 50kg,16,SC,37.55,18.02,582.78
V002862,P015,Tinta Acrilica 18L,62,GL,96.26,179.04,5789.08
V002862,P007,Tijolo Ceramico 6cm,43,UN,1.0,0.0,43.0
V002862,P019,Rebolo Desbaste 4.5,16,UN,10.55,13.5,155.3
V002862,P002,Cimento CP-V 50kg,35,SC,37.53,65.68,1247.87
V002862,P030,Gesso 20kg,68,SC,17.99,0.0,1223.32
V002862,P021,Mangueira 1/2 50m,44,RL,65.12,0.0,2865.28
V002862,P025,Fio Eletrico 2.5mm 100m,24,RL,239.58,0.0,5749.92
V002863,P018,Disco de Corte 4.5,2,UN,7.9,0.0,15.8
V002863,P001,Cimento CP-II 50kg,2,SC,34.57,0.0,69.14
V002863,P009,Ferro 10mm 12m,9,BR,55.16,0.0,496.44
V002864,P013,Telha Fibrocimento 2.44m,19,UN,24.61,0.0,467.59
V002864,P023,Tubo PVC 50mm 6m,18,BR,27.5,0.0,495.0
V002864,P015,Tinta Acrilica 18L,18,GL,99.64,53.81,1739.71
V002864,P025,Fio Eletrico 2.5mm 100m,3,RL,237.9,0.0,713.7
V002865,P015,Tinta Acrilica 18L,60,GL,96.23,0.0,5773.8
V002865,P008,Bloco de Concreto,40,UN,3.87,7.74,147.06
V002865,P018,Disco de Corte 4.5,65,UN,7.91,25.71,488.44
V002866,P009,Ferro 10mm 12m,21,BR,54.1,0.0,1136.1
V002866,P019,Rebolo Desbaste 4.5,41,UN,10.61,0.0,435.01
V002866,P021,Mangueira 1/2 50m,41,RL,64.52,211.63,2433.69
V002866,P005,Brita 1 20kg,50,SC,15.21,38.02,722.48
V002866,P022,Tubo PVC 100mm 6m,95,BR,42.39,0.0,4027.05
V002866,P015,Tinta Acrilica 18L,63,GL,99.59,0.0,6274.17
V002867,P009,Ferro 10mm 12m,93,BR,55.05,0.0,5119.65
V002867,P019,Rebolo Desbaste 4.5,53,UN,10.41,55.17,496.56
V002867,P028,Impermeabilizante 18L,63,GL,117.73,0.0,7416.99
V002867,P010,Ferro 8mm 12m,42,BR,37.35,125.5,1443.2
V002868,P015,Tinta Acrilica 18L,74,GL,98.89,0.0,7317.86
V002868,P003,Areia Media 20kg,74,SC,12.19,0.0,902.06
V002868,P012,Telha Ceramica,78,UN,3.85,24.02,276.28
V002868,P014,Tinta Latex 18L,86,GL,89.49,769.61,6926.53
V002868,P016,Rejunte 5kg,92,PCT,13.02,0.0,1197.84
V002868,P008,Bloco de Concreto,81,UN,3.85,0.0,311.85
V002868,P006,Tijolo Ceramico 9cm,19,UN,1.19,0.0,22.61
V002869,P022,Tubo PVC 100mm 6m,16,BR,41.36,0.0,661.76
V002869,P023,Tubo PVC 50mm 6m,11,BR,27.76,0.0,305.36
V002869,P012,Telha Ceramica,19,UN,3.73,0.0,70.87
V002869,P007,Tijolo Ceramico 6cm,14,UN,1.01,0.0,14.14
V002869,P019,Rebolo Desbaste 4.5,2,UN,10.31,0.0,20.62
V002870,P006,Tijolo Ceramico 9cm,17,UN,1.21,0.0,20.57
V002870,P008,Bloco de Concreto,8,UN,3.77,0.0,30.16
V002870,P011,Ferro 12mm 12m,12,BR,76.0,18.24,893.76
V002870,P018,Disco de Corte 4.5,7,UN,8.05,0.0,56.35
V002870,P023,Tubo PVC 50mm 6m,8,BR,27.59,0.0,220.72
V002871,P011,Ferro 12mm 12m,7,BR,76.45,0.0,535.15
V002871,P004,Areia Fina 20kg,9,SC,10.83,0.0,97.47
V002872,P011,Ferro 12mm 12m,1,BR,74.46,0.0,74.46
V002872,P022,Tubo PVC 100mm 6m,4,BR,41.21,0.0,164.84
V002873,P014,Tinta Latex 18L,70,GL,88.57,0.0,6199.9
V002873,P010,Ferro 8mm 12m,16,BR,37.31,0.0,596.96
V002873,P025,Fio Eletrico 2.5mm 100m,40,RL,242.4,0.0,9696.0
V002873,P026,Disjuntor 20A,83,UN,27.9,185.26,2130.44
V002874,P029,Argamassa AC-II 20kg,9,SC,25.67,0.0,231.03
V002874,P015,Tinta Acrilica 18L,19,GL,99.72,0.0,1894.68
V002874,P010,Ferro 8mm 12m,17,BR,38.36,0.0,652.12
V002874,P003,Areia Media 20kg,6,SC,12.19,0.0,73.14
V002874,P027,Tomada 2P+T,19,UN,14.01,0.0,266.19
V002875,P025,Fio Eletrico 2.5mm 100m,5,RL,237.89,0.0,1189.45
V002876,P006,Tijolo Ceramico 9cm,5,UN,1.19,0.0,5.95
V002877,P027,Tomada 2P+T,38,UN,14.15,53.77,483.93
V002877,P014,Tinta Latex 18L,40,GL,88.71,177.42,3370.98
V002877,P025,Fio Eletrico 2.5mm 100m,23,RL,243.44,0.0,5599.12
V002877,P007,Tijolo Ceramico 6cm,22,UN,1.0,0.0,22.0
V002877,P004,Areia Fina 20kg,68,SC,11.04,0.0,750.72
V002878,P008,Bloco de Concreto,34,UN,3.78,12.85,115.67
V002878,P025,Fio Eletrico 2.5mm 100m,17,RL,240.23,408.39,3675.52
V002878,P018,Disco de Corte 4.5,68,UN,7.84,0.0,533.12
V002878,P007,Tijolo Ceramico 6cm,52,UN,0.98,4.08,46.88
V002879,P012,Telha Ceramica,92,UN,3.84,0.0,353.28
V002879,P028,Impermeabilizante 18L,54,GL,119.3,193.27,6248.93
V002879,P004,Areia Fina 20kg,30,SC,11.2,0.0,336.0
V002879,P030,Gesso 20kg,30,SC,18.3,0.0,549.0
V002879,P024,Joelho PVC 100mm,30,UN,7.09,0.0,212.7
V002879,P029,Argamassa AC-II 20kg,25,SC,26.33,0.0,658.25
V002880,P010,Ferro 8mm 12m,2,BR,37.51,0.0,75.02
V002880,P014,Tinta Latex 18L,6,GL,87.3,0.0,523.8
V002881,P007,Tijolo Ceramico 6cm,22,UN,1.01,1.78,20.44
V002881,P016,Rejunte 5kg,87,PCT,12.98,0.0,1129.26
V002881,P014,Tinta Latex 18L,62,GL,88.8,165.17,5340.43
V002881,P008,Bloco de Concreto,33,UN,3.77,0.0,124.41
V002881,P006,Tijolo Ceramico 9cm,30,UN,1.21,2.9,33.4
V002881,P002,Cimento CP-V 50kg,62,SC,37.29,0.0,2311.98
V002882,P019,Rebolo Desbaste 4.5,86,UN,10.47,0.0,900.42
V002882,P017,Massa Corrida 25kg,82,BD,37.25,0.0,3054.5
V002882,P023,Tubo PVC 50mm 6m,64,BR,27.61,88.35,1678.69
V002882,P018,Disco de Corte 4.5,89,UN,7.84,0.0,697.76
V002883,P001,Cimento CP-II 50kg,34,SC,34.95,0.0,1188.3
V002883,P014,Tinta Latex 18L,72,GL,90.77,653.54,5881.9
V002883,P008,Bloco de Concreto,81,UN,3.78,30.62,275.56
V002883,P011,Ferro 12mm 12m,72,BR,75.94,0.0,5467.68
V002883,P030,Gesso 20kg,90,SC,18.3,131.76,1515.24
V002883,P019,Rebolo Desbaste 4.5,55,UN,10.35,28.46,540.79
V002884,P015,Tinta Acrilica 18L,7,GL,96.93,0.0,678.51
V002884,P030,Gesso 20kg,12,SC,17.74,0.0,212.88
V002884,P011,Ferro 12mm 12m,10,BR,76.31,0.0,763.1
V002884,P005,Brita 1 20kg,20,SC,15.22,0.0,304.4
V002884,P023,Tubo PVC 50mm 6m,8,BR,27.94,0.0,223.52
V002885,P002,Cimento CP-V 50kg,35,SC,38.74,0.0,1355.9
V002885,P005,Brita 1 20kg,90,SC,15.03,0.0,1352.7
V002885,P024,Joelho PVC 100mm,96,UN,6.97,66.91,602.21
V002885,P004,Areia Fina 20kg,86,SC,10.94,0.0,940.84
V002885,P027,Tomada 2P+T,20,UN,14.27,28.54,256.86
V002885,P029,Argamassa AC-II 20kg,65,SC,26.11,0.0,1697.15
V002885,P016,Rejunte 5kg,72,PCT,13.17,0.0,948.24
V002886,P001,Cimento CP-II 50kg,3,SC,35.61,0.0,106.83
V002886,P005,Brita 1 20kg,17,SC,15.15,12.88,244.67
V002886,P008,Bloco de Concreto,9,UN,3.82,0.0,34.38
V002887,P007,Tijolo Ceramico 6cm,3,UN,0.98,0.0,2.94
V002887,P006,Tijolo Ceramico 9cm,5,UN,1.22,0.0,6.1
V002888,P003,Areia Media 20kg,17,SC,12.21,0.0,207.57
V002888,P021,Mangueira 1/2 50m,19,RL,64.22,0.0,1220.18
V002889,P008,Bloco de Concreto,16,UN,3.86,0.0,61.76
V002889,P025,Fio Eletrico 2.5mm 100m,19,RL,240.69,0.0,4573.11
V002889,P010,Ferro 8mm 12m,19,BR,37.84,21.57,697.39
V002890,P026,Disjuntor 20A,28,UN,27.78,23.34,754.5
V002890,P021,Mangueira 1/2 50m,65,RL,65.23,0.0,4239.95
V002890,P027,Tomada 2P+T,28,UN,14.25,0.0,399.0
V002890,P015,Tinta Acrilica 18L,62,GL,98.14,0.0,6084.68
V002890,P001,Cimento CP-II 50kg,40,SC,34.39,137.56,1238.04
V002891,P024,Joelho PVC 100mm,1,UN,6.9,0.0,6.9
V002891,P025,Fio Eletrico 2.5mm 100m,4,RL,243.24,0.0,972.96
V002892,P005,Brita 1 20kg,59,SC,14.93,44.04,836.83
V002892,P023,Tubo PVC 50mm 6m,41,BR,27.69,0.0,1135.29
V002892,P021,Mangueira 1/2 50m,16,RL,64.09,30.76,994.68
V002893,P006,Tijolo Ceramico 9cm,18,UN,1.22,0.44,21.52
V002893,P028,Impermeabilizante 18L,13,GL,122.13,0.0,1587.69
V002893,P011,Ferro 12mm 12m,13,BR,75.44,19.61,961.11
V002894,P030,Gesso 20kg,6,SC,17.93,0.0,107.58
V002894,P028,Impermeabilizante 18L,15,GL,119.56,0.0,1793.4
V002894,P017,Massa Corrida 25kg,9,BD,37.66,16.95,321.99
V002895,P005,Brita 1 20kg,24,SC,15.09,18.11,344.05
V002895,P003,Areia Media 20kg,41,SC,11.9,0.0,487.9
V002895,P017,Massa Corrida 25kg,46,BD,38.47,88.48,1681.14
V002895,P010,Ferro 8mm 12m,74,BR,37.6,0.0,2782.4
V002895,P011,Ferro 12mm 12m,72,BR,74.88,539.14,4852.22
V002895,P001,Cimento CP-II 50kg,64,SC,34.82,0.0,2228.48
