id,data,cliente,vendedor,total,desconto,status,canal
V002808,2024-09-25 07:38:00,CLI0115,VEN01,2110.5,171.69,concluida,telefone
V002809,2024-09-25 13:26:00,CLI0127,VEN04,477.55,0.0,concluida,telefone
V002810,2024-09-25 07:38:00,CLI0129,VEN04,30749.6,1343.92,concluida,balcao
V002811,2024-09-25 08:26:00,CLI0145,VEN03,10.66,0.0,concluida,telefone
V002812,2024-09-26 17:39:00,CLI0007,VEN01,3993.24,0.0,concluida,balcao
V002813,2024-09-26 16:13:00,CLI0020,VEN02,14391.32,110.74,concluida,balcao
V002814,2024-09-26 14:11:00,CLI0050,VEN04,258.0,0.0,concluida,balcao
V002815,2024-09-26 11:23:00,CLI0096,VEN02,11769.62,242.74,concluida,balcao
V002816,2024-09-26 08:47:00,CLI0110,VEN01,1157.27,13.67,concluida,telefone
V002817,2024-09-27 08:39:00,CLI0009,VEN03,880.4,0.0,concluida,balcao
V002818,2024-09-27 11:22:00,CLI0020,VEN02,2913.66,125.84,concluida,balcao
V002819,2024-09-27 07:57:00,CLI0034,VEN02,1693.37,53.16,concluida,balcao
V002820,2024-09-27 07:48:00,CLI0090,VEN04,959.0,0.0,concluida,telefone
V002821,2024-09-27 13:18:00,CLI0126,VEN04,1816.01,43.21,concluida,balcao
V002822,2024-09-27 12:04:00,CLI0139,VEN02,38.32,0.0,concluida,balcao
V002823,2024-09-28 11:02:00,CLI0006,VEN04,13453.94,720.27,concluida,balcao
V002824,2024-09-28 16:44:00,CLI0013,VEN03,1958.8,28.14,concluida,balcao
V002825,2024-09-28 11:23:00,CLI0043,VEN02,1188.41,0.0,concluida,balcao
V002826,2024-09-28 09:14:00,CLI0102,VEN03,1584.96,0.0,concluida,telefone
V002827,2024-09-28 13:28:00,CLI0103,VEN03,24668.78,156.49,concluida,telefone
V002828,2024-09-29 08:45:00,CLI0147,VEN03,4765.14,91.94,concluida,telefone
V002829,2024-09-30 14:08:00,CLI0043,VEN01,802.6,0.0,concluida,balcao
V002830,2024-09-30 09:22:00,CLI0081,VEN01,3619.26,314.72,concluida,balcao
V002831,2024-09-30 12:54:00,CLI0119,VEN04,1372.79,0.0,concluida,balcao
V002832,2024-09-30 07:51:00,CLI0127,VEN01,5291.52,213.71,concluida,balcao
V002833,2024-10-01 11:51:00,CLI0040,VEN04,708.64,1.71,concluida,balcao
V002834,2024-10-01 08:21:00,CLI0129,VEN04,13521.44,164.78,concluida,telefone
V002835,2024-10-02 17:50:00,CLI0006,VEN01,4044.46,64.84,concluida,telefone
V002836,2024-10-02 12:14:00,CLI0016,VEN02,5251.27,144.67,concluida,balcao
V002837,2024-10-02 13:52:00,CLI0029,VEN01,1089.98,0.0,concluida,balcao
V002838,2024-10-02 16:53:00,CLI0112,VEN01,569.95,0.0,concluida,balcao
V002839,2024-10-02 16:14:00,CLI0128,VEN03,295.68,0.0,concluida,balcao
V002840,2024-10-02 08:29:00,CLI0129,VEN01,24791.0,2295.58,concluida,telefone
V002841,2024-10-02 17:12:00,CLI0137,VEN03,119.51,0.0,concluida,balcao
V002842,2024-10-02 12:00:00,CLI0146,VEN04,3.75,0.0,concluida,balcao
V002843,2024-10-03 11:56:00,CLI0016,VEN02,3835.44,83.94,concluida,balcao
V002844,2024-10-03 09:28:00,CLI0024,VEN02,113.67,0.0,concluida,balcao
V002845,2024-10-03 09:22:00,CLI0084,VEN04,6337.65,240.67,concluida,balcao
V002846,2024-10-03 16:35:00,CLI0096,VEN03,2110.08,0.0,concluida,balcao
V002847,2024-10-03 17:02:00,CLI0117,VEN03,9223.4,408.79,concluida,balcao
V002848,2024-10-03 13:48:00,CLI0130,VEN02,18415.89,774.29,concluida,balcao
V002849,2024-10-03 13:52:00,CLI0140,VEN01,1128.57,26.58,concluida,balcao
V002850,2024-10-03 15:59:00,CLI0147,VEN04,30758.83,31.75,concluida,balcao
V002851,2024-10-04 18:36:00,CLI0009,VEN04,953.05,0.0,concluida,balcao
V002852,2024-10-04 13:00:00,CLI0075,VEN04,3147.09,5.84,concluida,telefone
V002853,2024-10-04 09:14:00,CLI0089,VEN01,156.05,0.0,concluida,telefone
V002854,2024-10-04 07:14:00,CLI0101,VEN02,148.34,0.0,concluida,balcao
V002855,2024-10-04 13:23:00,CLI0127,VEN04,943.67,4.12,concluida,balcao
V002856,2024-10-04 10:17:00,CLI0142,VEN02,615.31,0.0,concluida,telefone
V002857,2024-10-05 11:41:00,CLI0026,VEN03,869.89,0.0,concluida,balcao
V002858,2024-10-05 14:47:00,CLI0130,VEN01,11009.63,112.16,concluida,balcao
V002859,2024-10-05 08:09:00,CLI0147,VEN02,6737.12,225.56,concluida,balcao
V002860,2024-10-07 12:07:00,CLI0070,VEN02,275.14,0.0,concluida,balcao
V002861,2024-10-07 15:19:00,CLI0126,VEN01,1494.3,18.02,concluida,telefone
V002862,2024-10-08 16:52:00,CLI0023,VEN03,17073.77,258.22,concluida,balcao
V002863,2024-10-08 12:20:00,CLI0026,VEN04,581.38,0.0,concluida,telefone
V002864,2024-10-08 17:43:00,CLI0098,VEN02,3416.0,53.81,concluida,balcao
V002865,2024-10-08 07:18:00,CLI0103,VEN03,6409.3,33.45,concluida,balcao
V002866,2024-10-08 11:15:00,CLI0117,VEN03,15028.5,249.65,concluida,balcao
V002867,2024-10-09 09:37:00,CLI0006,VEN04,14476.4,180.67,concluida,telefone
V002868,2024-10-09 11:33:00,CLI0020,VEN04,16955.03,793.63,concluida,balcao
V002869,2024-10-09 15:51:00,CLI0036,VEN02,1072.75,0.0,concluida,balcao
V002870,2024-10-09 11:45:00,CLI0038,VEN04,1221.56,18.24,concluida,balcao
V002871,2024-10-09 07:12:00,CLI0093,VEN01,632.62,0.0,concluida,telefone
V002872,2024-10-09 13:06:00,CLI0106,VEN03,239.3,0.0,concluida,balcao
V002873,2024-10-09 11:43:00,CLI0129,VEN01,18623.3,185.26,concluida,balcao
V002874,2024-10-10 17:24:00,CLI0058,VEN01,3117.16,0.0,concluida,balcao
V002875,2024-10-10 11:38:00,CLI0082,VEN02,1189.45,0.0,concluida,balcao
V002876,2024-10-10 11:33:00,CLI0083,VEN03,5.95,0.0,concluida,balcao
V002877,2024-10-10 10:10:00,CLI0115,VEN01,10226.75,231.19,concluida,telefone
V002878,2024-10-10 14:16:00,CLI0129,VEN03,4371.19,425.32,concluida,balcao
V002879,2024-10-11 13:18:00,CLI0016,VEN04,8358.16,193.27,concluida,balcao
V002880,2024-10-11 17:52:00,CLI0042,VEN02,598.82,0.0,concluida,balcao
V002881,2024-10-11 07:40:00,CLI0071,VEN04,8959.92,169.85,concluida,telefone
V002882,2024-10-11 13:30:00,CLI0130,VEN02,6331.37,88.35,concluida,telefone
V002883,2024-10-12 16:38:00,CLI0081,VEN04,14869.47,844.38,concluida,balcao
V002884,2024-10-12 09:03:00,CLI0110,VEN02,2182.41,0.0,concluida,balcao
V002885,2024-10-12 13:38:00,CLI0115,VEN02,7153.9,95.45,concluida,balcao
V002886,2024-10-14 07:03:00,CLI0034,VEN03,385.88,12.88,concluida,telefone
V002887,2024-10-14 14:50:00,CLI0047,VEN01,9.04,0.0,concluida,telefone
V002888,2024-10-14 11:29:00,CLI0073,VEN01,1427.75,0.0,concluida,telefone
V002889,2024-10-14 09:36:00,CLI0120,VEN03,5332.26,21.57,concluida,balcao
V002890,2024-10-15 12:04:00,CLI0071,VEN01,12716.17,160.9,concluida,balcao
V002891,2024-10-15 15:30:00,CLI0087,VEN01,979.86,0.0,concluida,balcao
V002892,2024-10-15 12:15:00,CLI0096,VEN03,2966.8,74.8,concluida,balcao
V002893,2024-10-15 17:24:00,CLI0140,VEN01,2570.32,20.05,concluida,balcao
V002894,2024-10-16 16:57:00,CLI0040,VEN04,2222.97,16.95,concluida,balcao
V002895,2024-10-16 16:39:00,CLI0084,VEN03,13395.48,686.17,concluida,balcao
V002896,2024-10-16 16:10:00,CLI0115,VEN02,9131.94,680.34,concluida,balcao
V002897,2024-10-17 17:27:00,CLI0029,VEN02,1958.14,0.0,concluida,balcao
V002898,2024-10-17 13:12:00,CLI0041,VEN02,1630.57,0.0,concluida,balcao
V002899,2024-10-17 10:19:00,CLI0064,VEN04,559.3,11.52,concluida,balcao
V002900,2024-10-17 16:20:00,CLI0084,VEN04,4799.39,71.6,concluida,balcao
V002901,2024-10-17 08:55:00,CLI0120,VEN02,461.37,0.0,concluida,balcao
V002902,2024-10-17 18:12:00,CLI0130,VEN02,6826.42,0.0,concluida,balcao
V002903,2024-10-17 17:04:00,CLI0148,VEN01,134.1,0.0,concluida,balcao
V002904,2024-10-18 12:41:00,CLI0007,VEN03,5822.78,0.0,concluida,telefone
V002905,2024-10-18 09:35:00,CLI0033,VEN04,1287.74,36.35,concluida,balcao
V002906,2024-10-18 12:23:00,CLI0046,VEN04,291.59,0.0,concluida,telefone
V002907,2024-10-18 13:48:00,CLI0055,VEN02,227.88,0.0,concluida,balcao
V002908,2024-10-18 07:22:00,CLI0096,VEN01,7437.46,376.34,concluida,telefone
V002909,2024-10-18 09:40:00,CLI0103,VEN02,13550.18,244.83,concluida,telefone
V002910,2024-10-18 18:53:00,CLI0115,VEN02,4965.01,0.0,concluida,balcao
V002911,2024-10-19 16:13:00,CLI0140,VEN02,1070.92,0.0,concluida,telefone
V002912,2024-10-19 17:45:00,CLI0147,VEN03,4459.0,40.34,concluida,balcao
V002913,2024-10-19 08:53:00,CLI0149,VEN04,14103.9,0.0,concluida,telefone
V002914,2024-10-21 07:55:00,CLI0013,VEN03,895.7,15.96,concluida,balcao
V002915,2024-10-21 14:55:00,CLI0020,VEN02,22872.49,807.54,concluida,telefone
V002916,2024-10-21 07:27:00,CLI0038,VEN04,286.79,1.08,concluida,balcao
V002917,2024-10-21 15:05:00,CLI0043,VEN04,427.46,8.25,concluida,balcao
V002918,2024-10-21 18:59:00,CLI0092,VEN01,8406.95,460.37,concluida,telefone
V002919,2024-10-21 16:11:00,CLI0107,VEN03,280.53,0.0,concluida,balcao
V002920,2024-10-21 15:58:00,CLI0129,VEN04,17891.39,239.84,concluida,balcao
V002921,2024-10-21 17:52:00,CLI0149,VEN03,11833.17,81.09,concluida,balcao
V002922,2024-10-22 10:25:00,CLI0022,VEN02,111.56,0.0,concluida,balcao
V002923,2024-10-22 16:14:00,CLI0034,VEN04,379.28,7.94,concluida,balcao
V002924,2024-10-22 16:29:00,CLI0071,VEN02,1819.09,102.19,concluida,balcao
V002925,2024-10-22 08:35:00,CLI0096,VEN04,9610.48,30.3,concluida,balcao
V002926,2024-10-22 18:12:00,CLI0115,VEN03,14139.0,751.88,concluida,balcao
V002927,2024-10-22 12:15:00,CLI0117,VEN04,2475.64,167.35,concluida,balcao
V002928,2024-10-22 14:41:00,CLI0129,VEN02,3294.51,91.98,concluida,balcao
V002929,2024-10-22 18:41:00,CLI0133,VEN02,352.53,0.0,concluida,telefone
V002930,2024-10-23 10:52:00,CLI0006,VEN01,16024.86,41.27,concluida,balcao
V002931,2024-10-23 09:57:00,CLI0023,VEN04,11666.47,76.61,concluida,telefone
V002932,2024-10-23 13:01:00,CLI0067,VEN03,19436.77,20.51,concluida,balcao
V002933,2024-10-23 14:35:00,CLI0084,VEN01,14217.83,36.48,concluida,balcao
V002934,2024-10-23 14:24:00,CLI0098,VEN01,1289.67,0.0,concluida,balcao
V002935,2024-10-23 18:02:00,CLI0108,VEN02,791.55,0.0,concluida,balcao
V002936,2024-10-23 16:18:00,CLI0140,VEN03,2454.06,2.18,concluida,balcao
V002937,2024-10-24 17:40:00,CLI0002,VEN01,86.54,0.0,concluida,telefone
V002938,2024-10-24 09:06:00,CLI0033,VEN01,2573.05,0.0,concluida,balcao
V002939,2024-10-24 16:05:00,CLI0057,VEN02,3051.13,1.41,concluida,balcao
V002940,2024-10-24 13:34:00,CLI0069,VEN01,554.49,16.2,concluida,telefone
V002941,2024-10-24 12:37:00,CLI0103,VEN04,13318.75,784.26,concluida,balcao
V002942,2024-10-24 14:29:00,CLI0124,VEN04,22.02,0.0,concluida,balcao
V002943,2024-10-24 11:13:00,CLI0137,VEN01,183.86,0.0,concluida,balcao
V002944,2024-10-24 16:08:00,CLI0140,VEN02,1108.0,0.0,concluida,balcao
V002945,2024-10-25 11:18:00,CLI0016,VEN04,8425.51,98.55,concluida,balcao
V002946,2024-10-25 16:34:00,CLI0021,VEN03,367.79,0.0,concluida,balcao
V002947,2024-10-25 11:05:00,CLI0058,VEN01,920.19,15.67,concluida,telefone
V002948,2024-10-25 10:25:00,CLI0119,VEN01,217.37,0.0,concluida,balcao
V002949,2024-10-25 18:25:00,CLI0149,VEN04,18480.92,0.0,concluida,balcao
V002950,2024-10-26 14:42:00,CLI0007,VEN02,4853.23,6.39,concluida,telefone
V002951,2024-10-26 11:47:00,CLI0023,VEN04,4700.72,0.0,concluida,balcao
V002952,2024-10-26 07:34:00,CLI0047,VEN02,150.63,0.0,concluida,telefone
V002953,2024-10-26 17:20:00,CLI0067,VEN04,21559.05,130.6,concluida,balcao
V002954,2024-10-26 12:24:00,CLI0098,VEN02,1151.27,23.09,concluida,balcao
V002955,2024-10-27 08:15:00,CLI0031,VEN03,157.42,0.0,concluida,balcao
V002956,2024-10-28 13:15:00,CLI0016,VEN01,19568.44,563.39,concluida,telefone
V002957,2024-10-28 13:12:00,CLI0044,VEN03,167.58,0.0,concluida,balcao
V002958,2024-10-28 09:12:00,CLI0081,VEN04,18719.16,97.99,concluida,telefone
V002959,2024-10-28 11:35:00,CLI0092,VEN02,25952.02,94.13,concluida,telefone
V002960,2024-10-28 07:22:00,CLI0096,VEN01,3055.2,89.46,concluida,balcao
V002961,2024-10-29 11:06:00,CLI0002,VEN02,299.42,0.0,concluida,balcao
V002962,2024-10-29 14:30:00,CLI0013,VEN01,2324.18,0.0,concluida,telefone
V002963,2024-10-29 11:18:00,CLI0020,VEN03,31123.04,189.03,concluida,balcao
V002964,2024-10-29 18:56:00,CLI0064,VEN03,1217.63,0.0,concluida,balcao
V002965,2024-10-29 13:58:00,CLI0067,VEN02,3837.17,11.24,concluida,balcao
V002966,2024-10-29 15:15:00,CLI0084,VEN04,24920.67,778.56,concluida,balcao
V002967,2024-10-29 08:12:00,CLI0096,VEN04,12559.97,483.75,concluida,balcao
V002968,2024-10-29 14:03:00,CLI0100,VEN02,1129.21,0.0,concluida,balcao
V002969,2024-10-29 11:16:00,CLI0105,VEN02,641.14,0.0,concluida,balcao
V002970,2024-10-29 13:36:00,CLI0115,VEN01,16424.41,6.69,concluida,balcao
V002971,2024-10-30 17:10:00,CLI0052,VEN02,2846.94,102.55,concluida,balcao
V002972,2024-10-30 12:48:00,CLI0071,VEN01,22025.25,902.57,concluida,telefone
V002973,2024-10-30 07:32:00,CLI0080,VEN01,1214.92,33.28,concluida,telefone
V002974,2024-10-30 15:08:00,CLI0092,VEN02,12766.36,633.22,concluida,telefone
V002975,2024-10-30 09:04:00,CLI0126,VEN03,759.95,0.0,concluida,balcao
V002976,2024-10-30 16:44:00,CLI0147,VEN04,6568.42,304.48,concluida,telefone
V002977,2024-10-31 17:54:00,CLI0009,VEN02,1832.24,0.62,concluida,balcao
V002978,2024-10-31 10:49:00,CLI0018,VEN01,274.46,0.0,concluida,balcao
V002979,2024-10-31 09:23:00,CLI0049,VEN04,1317.57,0.9,concluida,balcao
V002980,2024-10-31 10:42:00,CLI0058,VEN04,4303.92,0.0,concluida,balcao
V002981,2024-10-31 09:02:00,CLI0071,VEN03,9318.15,79.24,concluida,balcao
V002982,2024-10-31 11:54:00,CLI0112,VEN04,6572.26,0.0,concluida,balcao
V002983,2024-10-31 12:43:00,CLI0117,VEN03,19194.1,908.6,concluida,balcao
V002984,2024-10-31 18:42:00,CLI0119,VEN03,152.72,0.0,concluida,balcao
V002985,2024-10-31 10:19:00,CLI0143,VEN02,54.24,0.0,concluida,telefone
V002986,2024-11-01 17:08:00,CLI0043,VEN04,742.21,0.0,concluida,balcao
V002987,2024-11-01 14:51:00,CLI0090,VEN01,5024.37,0.0,concluida,telefone
V002988,2024-11-01 14:02:00,CLI0106,VEN04,231.93,0.0,concluida,balcao
V002989,2024-11-01 18:15:00,CLI0147,VEN02,2644.58,0.0,concluida,balcao
V002990,2024-11-01 14:41:00,CLI0149,VEN02,7970.05,313.12,concluida,telefone
V002991,2024-11-02 10:07:00,CLI0016,VEN04,18183.68,446.66,concluida,balcao
V002992,2024-11-02 08:56:00,CLI0066,VEN03,800.62,0.0,concluida,telefone
V002993,2024-11-02 07:50:00,CLI0071,VEN01,9562.58,268.4,concluida,balcao
V002994,2024-11-02 16:12:00,CLI0112,VEN03,271.52,5.28,concluida,balcao
V002995,2024-11-02 14:01:00,CLI0120,VEN03,614.8,0.0,concluida,telefone
V002996,2024-11-02 17:34:00,CLI0147,VEN04,6619.57,51.44,concluida,balcao
V002997,2024-11-04 09:11:00,CLI0096,VEN03,5895.12,89.94,concluida,telefone
V002998,2024-11-05 10:31:00,CLI0052,VEN03,1084.68,0.0,concluida,telefone
V002999,2024-11-05 12:09:00,CLI0067,VEN02,32655.86,1179.05,concluida,balcao
V003000,2024-11-05 07:52:00,CLI0103,VEN02,9564.79,122.08,concluida,telefone
V003001,2024-11-05 08:48:00,CLI0120,VEN03,2843.2,0.0,concluida,balcao
V003002,2024-11-06 15:35:00,CLI0023,VEN04,13048.61,405.65,concluida,telefone
V003003,2024-11-06 11:42:00,CLI0052,VEN01,1601.99,6.88,concluida,telefone
V003004,2024-11-06 18:41:00,CLI0075,VEN04,679.7,2.69,concluida,balcao
V003005,2024-11-06 08:25:00,CLI0119,VEN01,13.72,0.0,concluida,balcao
V003006,2024-11-06 11:48:00,CLI0127,VEN01,1066.07,17.51,concluida,balcao
V003007,2024-11-06 18:04:00,CLI0147,VEN02,8239.72,0.0,concluida,balcao
V003008,2024-11-07 14:00:00,CLI0023,VEN03,10124.01,477.13,concluida,balcao
V003009,2024-11-07 07:00:00,CLI0084,VEN03,2858.13,73.16,concluida,balcao
V003010,2024-11-07 16:42:00,CLI0096,VEN04,12758.1,88.36,concluida,balcao
V003011,2024-11-07 13:11:00,CLI0102,VEN03,1586.51,0.0,concluida,balcao
V003012,2024-11-07 08:21:00,CLI0103,VEN02,10524.34,329.63,concluida,balcao
V003013,2024-11-07 17:56:00,CLI0115,VEN02,6527.47,120.63,concluida,balcao
V003014,2024-11-07 14:52:00,CLI0127,VEN03,1277.35,9.07,concluida,balcao
V003015,2024-11-07 18:54:00,CLI0149,VEN03,22768.73,2193.91,concluida,balcao
V003016,2024-11-08 14:41:00,CLI0046,VEN01,5682.66,0.0,concluida,telefone
V003017,2024-11-09 18:32:00,CLI0038,VEN02,1443.28,0.0,concluida,balcao
V003018,2024-11-09 08:31:00,CLI0092,VEN03,4520.49,61.29,concluida,telefone
V003019,2024-11-09 07:25:00,CLI0110,VEN02,355.83,0.0,concluida,balcao
V003020,2024-11-11 10:52:00,CLI0018,VEN02,510.22,0.0,concluida,balcao
V003021,2024-11-11 11:56:00,CLI0042,VEN03,2416.79,14.85,concluida,balcao
V003022,2024-11-11 11:43:00,CLI0043,VEN04,1667.84,0.0,concluida,balcao
V003023,2024-11-11 10:13:00,CLI0093,VEN04,965.37,10.99,concluida,balcao
V003024,2024-11-11 16:59:00,CLI0111,VEN01,994.24,4.48,concluida,balcao
V003025,2024-11-12 11:28:00,CLI0041,VEN02,1300.07,0.63,concluida,telefone
V003026,2024-11-12 11:31:00,CLI0088,VEN04,1200.05,0.0,concluida,telefone
V003027,2024-11-12 18:36:00,CLI0122,VEN04,101.13,0.0,concluida,balcao
V003028,2024-11-13 14:16:00,CLI0020,VEN04,3109.65,10.91,concluida,telefone
V003029,2024-11-13 17:43:00,CLI0069,VEN04,2439.24,0.0,concluida,balcao
V003030,2024-11-13 14:43:00,CLI0103,VEN02,16340.69,0.0,concluida,telefone
V003031,2024-11-14 11:54:00,CLI0073,VEN02,1854.8,2.32,concluida,balcao
V003032,2024-11-14 10:21:00,CLI0093,VEN04,1851.07,38.23,concluida,balcao
V003033,2024-11-15 12:14:00,CLI0034,VEN01,2185.7,0.0,concluida,balcao
V003034,2024-11-15 11:03:00,CLI0092,VEN02,6236.01,52.15,concluida,balcao
V003035,2024-11-15 11:46:00,CLI0123,VEN01,578.01,0.0,concluida,balcao
V003036,2024-11-16 15:18:00,CLI0033,VEN01,1333.71,0.0,concluida,balcao
V003037,2024-11-16 18:21:00,CLI0095,VEN03,1183.0,0.0,concluida,balcao
V003038,2024-11-16 10:45:00,CLI0108,VEN01,2274.02,9.45,concluida,balcao
V003039,2024-11-17 07:56:00,CLI0127,VEN02,1566.79,0.0,concluida,balcao
V003040,2024-11-18 13:39:00,CLI0020,VEN04,7305.91,194.0,concluida,balcao
V003041,2024-11-18 17:23:00,CLI0029,VEN01,198.96,0.0,concluida,balcao
V003042,2024-11-18 18:29:00,CLI0034,VEN04,5296.53,0.0,concluida,telefone
V003043,2024-11-18 07:39:00,CLI0130,VEN01,11467.49,126.97,concluida,balcao
V003044,2024-11-19 07:36:00,CLI0007,VEN04,268.89,0.0,concluida,balcao
V003045,2024-11-19 14:08:00,CLI0096,VEN04,14335.61,801.49,concluida,balcao
V003046,2024-11-19 11:30:00,CLI0109,VEN02,1633.66,0.0,concluida,balcao
V003047,2024-11-20 09:20:00,CLI0040,VEN01,1560.13,15.53,concluida,balcao
V003048,2024-11-20 10:47:00,CLI0046,VEN02,1411.76,0.0,concluida,balcao
V003049,2024-11-20 07:14:00,CLI0109,VEN02,1248.98,1.14,concluida,balcao
V003050,2024-11-21 11:23:00,CLI0009,VEN02,1375.05,20.11,concluida,balcao
V003051,2024-11-21 10:58:00,CLI0020,VEN03,12423.18,381.3,concluida,balcao
V003052,2024-11-21 17:36:00,CLI0028,VEN03,824.0,0.0,concluida,balcao
V003053,2024-11-21 12:48:00,CLI0034,VEN03,1067.06,0.0,concluida,balcao
V003054,2024-11-21 17:32:00,CLI0071,VEN01,12089.25,244.61,concluida,balcao
V003055,2024-11-21 09:35:00,CLI0115,VEN04,16121.24,334.43,concluida,balcao
V003056,2024-11-22 08:55:00,CLI0003,VEN04,750.05,0.0,concluida,balcao
V003057,2024-11-22 15:09:00,CLI0020,VEN01,3156.28,0.0,concluida,balcao
V003058,2024-11-22 12:06:00,CLI0034,VEN03,154.56,0.0,concluida,balcao
V003059,2024-11-22 12:02:00,CLI0064,VEN01,1413.28,17.22,concluida,balcao
V003060,2024-11-22 13:04:00,CLI0073,VEN02,609.83,13.99,concluida,balcao
V003061,2024-11-22 11:34:00,CLI0147,VEN02,8361.19,617.8,concluida,balcao
V003062,2024-11-23 14:09:00,CLI0019,VEN04,186.3,0.0,concluida,telefone
V003063,2024-11-23 14:07:00,CLI0096,VEN03,21519.5,482.16,concluida,balcao
V003064,2024-11-23 15:44:00,CLI0117,VEN01,13202.95,122.44,concluida,balcao
V003065,2024-11-23 10:34:00,CLI0118,VEN04,214.62,0.0,concluida,balcao
V003066,2024-11-23 17:10:00,CLI0140,VEN01,2440.87,32.61,concluida,telefone
V003067,2024-11-25 07:29:00,CLI0053,VEN01,1364.37,0.0,concluida,balcao
V003068,2024-11-25 17:18:00,CLI0092,VEN01,11518.96,16.64,concluida,telefone
V003069,2024-11-25 16:02:00,CLI0115,VEN02,10835.87,117.32,concluida,balcao
V003070,2024-11-25 09:47:00,CLI0129,VEN01,15568.49,81.22,concluida,balcao
V003071,2024-11-26 08:52:00,CLI0073,VEN04,733.56,0.0,concluida,balcao
V003072,2024-11-26 16:01:00,CLI0079,VEN04,1213.3,2.89,concluida,balcao
V003073,2024-11-26 15:57:00,CLI0080,VEN02,562.13,5.49,concluida,balcao
V003074,2024-11-26 11:43:00,CLI0090,VEN04,279.55,0.0,concluida,telefone
V003075,2024-11-26 15:05:00,CLI0117,VEN01,20472.19,777.88,concluida,balcao
V003076,2024-11-26 14:28:00,CLI0147,VEN02,9466.69,452.19,concluida,telefone
V003077,2024-11-27 15:21:00,CLI0057,VEN01,1024.2,0.0,concluida,balcao
V003078,2024-11-27 07:58:00,CLI0103,VEN03,28359.37,1165.52,concluida,balcao
V003079,2024-11-27 11:36:00,CLI0105,VEN03,915.1,0.34,concluida,telefone
V003080,2024-11-27 08:31:00,CLI0110,VEN04,2164.34,33.93,concluida,telefone
V003081,2024-11-27 17:27:00,CLI0148,VEN02,92.99,0.0,concluida,balcao
V003082,2024-11-28 18:29:00,CLI0042,VEN04,1042.14,0.69,concluida,balcao
V003083,2024-11-28 08:36:00,CLI0064,VEN02,4704.16,0.0,concluida,balcao
V003084,2024-11-28 11:54:00,CLI0077,VEN02,363.16,0.0,concluida,balcao
V003085,2024-11-28 10:34:00,CLI0079,VEN04,1197.53,0.0,concluida,balcao
V003086,2024-11-28 18:33:00,CLI0090,VEN02,4662.43,235.73,concluida,telefone
V003087,2024-11-28 13:05:00,CLI0093,VEN02,1848.97,0.26,concluida,balcao
V003088,2024-11-28 08:54:00,CLI0115,VEN04,4971.01,293.11,concluida,telefone
V003089,2024-11-28 09:48:00,CLI0130,VEN01,8043.83,22.07,concluida,balcao
V003090,2024-11-28 09:19:00,CLI0147,VEN04,5010.9,31.29,concluida,balcao
V003091,2024-11-29 18:14:00,CLI0093,VEN02,3118.4,0.0,concluida,balcao
V003092,2024-11-30 16:55:00,CLI0103,VEN04,8531.24,24.94,concluida,balcao
V003093,2024-11-30 11:31:00,CLI0130,VEN03,8501.95,615.62,concluida,balcao
V003094,2024-12-02 14:09:00,CLI0051,VEN03,336.22,0.0,concluida,telefone
V003095,2024-12-02 08:59:00,CLI0117,VEN02,10530.25,762.28,concluida,balcao
V003096,2024-12-03 10:14:00,CLI0067,VEN02,9452.39,408.58,concluida,balcao
V003097,2024-12-03 09:45:00,CLI0122,VEN04,118.55,0.0,concluida,balcao
V003098,2024-12-03 18:15:00,CLI0129,VEN03,9326.09,74.35,concluida,balcao
V003099,2024-12-04 14:10:00,CLI0001,VEN01,117.59,0.0,concluida,telefone
V003100,2024-12-04 16:37:00,CLI0016,VEN03,16745.44,392.94,concluida,balcao
V003101,2024-12-04 14:26:00,CLI0026,VEN03,918.03,0.0,concluida,balcao
V003102,2024-12-04 07:28:00,CLI0069,VEN02,2809.53,0.0,concluida,balcao
V003103,2024-12-04 10:59:00,CLI0096,VEN03,6968.49,346.8,concluida,telefone
V003104,2024-12-04 15:58:00,CLI0115,VEN02,6820.15,282.78,concluida,balcao
V003105,2024-12-05 17:05:00,CLI0090,VEN01,902.14,18.61,concluida,balcao
V003106,2024-12-06 15:00:00,CLI0020,VEN01,19261.35,380.05,concluida,telefone
V003107,2024-12-06 09:49:00,CLI0077,VEN04,161.94,0.0,concluida,telefone
V003108,2024-12-06 16:05:00,CLI0129,VEN02,5094.83,284.72,concluida,balcao
V003109,2024-12-06 15:06:00,CLI0130,VEN03,5791.23,348.33,concluida,balcao
V003110,2024-12-06 18:29:00,CLI0136,VEN03,300.56,0.0,concluida,telefone
V003111,2024-12-06 12:48:00,CLI0137,VEN04,506.35,0.0,concluida,balcao
V003112,2024-12-07 11:56:00,CLI0004,VEN03,7.03,0.0,concluida,balcao
V003113,2024-12-07 14:03:00,CLI0015,VEN03,2300.47,40.09,concluida,balcao
V003114,2024-12-07 14:54:00,CLI0071,VEN02,1836.28,0.0,concluida,balcao
V003115,2024-12-09 15:01:00,CLI0003,VEN04,1259.09,17.52,concluida,telefone
V003116,2024-12-09 18:13:00,CLI0052,VEN02,1366.46,0.0,concluida,balcao
